Year,Ward code,Borough,Ward,Name,Party,Votes,Elected,Rank,Ballot position,Party position,Num candidates
2010,00BCGR,Redbridge,Seven Kings,"Ahmad, Aftab",Lib Dem,1117,False,7,1,1,9
2010,00BCGR,Redbridge,Seven Kings,"Brown, Ben T.",Lib Dem,1007,False,8,3,2,9
2010,00BCGR,Redbridge,Seven Kings,"Staight, Gary P.",Lib Dem,899,False,9,9,3,9
2010,00BCGS,Redbridge,Snaresbrook,"Nolan, Suzanne M.",Cons,2651,True,1,8,3,9
2010,00BCGS,Redbridge,Snaresbrook,"Cummins, Christopher M.G.",Cons,2642,True,2,2,1,9
2010,00BCGS,Redbridge,Snaresbrook,"Goody, Peter R.",Cons,2537,True,3,6,2,9
2010,00BCGS,Redbridge,Snaresbrook,"Eglin, Gregor J.",Lab,1940,False,4,4,2,9
2010,00BCGS,Redbridge,Snaresbrook,"Eglin, Sophia C.",Lab,1915,False,5,5,3,9
2010,00BCGS,Redbridge,Snaresbrook,"Devaney, Paul R.",Lab,1861,False,6,3,1,9
2010,00BCGS,Redbridge,Snaresbrook,"Hunt, Claire F.",Lib Dem,1177,False,7,7,2,9
2010,00BCGS,Redbridge,Snaresbrook,"Swallow, John P.",Lib Dem,1109,False,8,9,3,9
2010,00BCGS,Redbridge,Snaresbrook,"Chetinkaja, Levent",Lib Dem,1025,False,9,1,1,9
2010,00BCGT,Redbridge,Valentines,"Patel, Shoaib",Lib Dem,2191,True,1,6,3,9
2010,00BCGT,Redbridge,Valentines,"Choudhury, Aziz A.",Lab,2032,True,2,2,1,9
2010,00BCGT,Redbridge,Valentines,"Hatfull, Ross J.",Lab,2001,True,3,3,2,9
2010,00BCGT,Redbridge,Valentines,"Islam, Farrukh J.",Lib Dem,1965,False,4,5,2,9
2010,00BCGT,Redbridge,Valentines,"Hundal, Gurdip S.",Lib Dem,1948,False,5,4,1,9
2010,00BCGT,Redbridge,Valentines,"Sanger, Sareena",Lab,1912,False,6,7,3,9
2010,00BCGT,Redbridge,Valentines,"Wahld, Ikram",Cons,1161,False,7,8,2,9
2010,00BCGT,Redbridge,Valentines,"Barden, Rosemarie",Cons,1129,False,8,1,1,9
2010,00BCGT,Redbridge,Valentines,"Woda, Reg",Cons,954,False,9,9,3,9
2010,00BCGU,Redbridge,Wanstead,"Dunn, Michelle",Cons,2408,True,1,3,2,9
2010,00BCGU,Redbridge,Wanstead,"Wilson, Alex",Cons,2326,True,2,8,3,9
2010,00BCGU,Redbridge,Wanstead,"Chan, Thomas",Cons,2214,True,3,1,1,9
2010,00BCGU,Redbridge,Wanstead,"Edelman, Jeffery",Lab,1892,False,4,4,1,9
2010,00BCGU,Redbridge,Wanstead,"Holford, Elizabeth C.",Lab,1805,False,5,6,2,9
2010,00BCGU,Redbridge,Wanstead,"Merry, Paul J.",Lab,1682,False,6,7,3,9
2010,00BCGU,Redbridge,Wanstead,"Cornish, Alan F.",Lib Dem,1427,False,7,2,1,9
2010,00BCGU,Redbridge,Wanstead,"Garrett, Katherine E.",Lib Dem,1289,False,8,5,2,9
2010,00BCGU,Redbridge,Wanstead,"Zaman, Qamar",Lib Dem,1042,False,9,9,3,9
2010,00BDFW,Richmond upon Thames,Barnes,"Palmer, Rita G.S.",Cons,2964,True,1,8,2,9
2010,00BDFW,Richmond upon Thames,Barnes,"Hodgins, Paul C.",Cons,2920,True,2,4,1,9
2010,00BDFW,Richmond upon Thames,Barnes,"Percival, Christine C.",Cons,2842,True,3,9,3,9
2010,00BDFW,Richmond upon Thames,Barnes,"Chard, James H.",Lib Dem,1855,False,4,2,1,9
2010,00BDFW,Richmond upon Thames,Barnes,"Horsler, Andrew D.J.",Lib Dem,1747,False,5,5,2,9
2010,00BDFW,Richmond upon Thames,Barnes,"Montello, Silvia M.",Lib Dem,1743,False,6,6,3,9
2010,00BDFW,Richmond upon Thames,Barnes,"Butler, David",Lab,473,False,7,1,1,9
2010,00BDFW,Richmond upon Thames,Barnes,"Cooper, Frank A.",Lab,449,False,8,3,2,9
2010,00BDFW,Richmond upon Thames,Barnes,"Neimer, Ann F.",Lab,438,False,9,7,3,9
2010,00BDFX,Richmond upon Thames,East Sheen,"True, Nicholas E.",Cons,3225,True,1,8,2,9
2010,00BDFX,Richmond upon Thames,East Sheen,"Morris, Virginia",Cons,2974,True,2,6,1,9
2010,00BDFX,Richmond upon Thames,East Sheen,"Urquhart, Nicola M.",Cons,2971,True,3,9,3,9
2010,00BDFX,Richmond upon Thames,East Sheen,"Eisner, Tom",Lib Dem,2010,False,4,1,1,9
2010,00BDFX,Richmond upon Thames,East Sheen,"Gent, Katie",Lib Dem,1839,False,5,3,2,9
2010,00BDFX,Richmond upon Thames,East Sheen,"Pierce, Martin D.",Lib Dem,1758,False,6,7,3,9
2010,00BDFX,Richmond upon Thames,East Sheen,"Genders, William A.",Lab,414,False,7,2,1,9
2010,00BDFX,Richmond upon Thames,East Sheen,"Layfield, Tina",Lab,337,False,8,5,3,9
2010,00BDFX,Richmond upon Thames,East Sheen,"Griffiths, Leonard J.",Lab,321,False,9,4,2,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Cardy, Jonathan",Lib Dem,2658,True,1,2,1,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Eady, Malcolm J.",Lib Dem,2617,True,2,4,2,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Elloy, Jeremy A.W.",Lib Dem,2511,True,3,5,3,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Doherty, Jean",Cons,1929,False,4,3,1,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Hope, Joanne T.",Cons,1764,False,5,6,2,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Meagher, Sarah J.",Cons,1740,False,6,8,3,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Banaji, Penelope J.",Lab,552,False,7,1,1,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Low, Sampson E.D.",Lab,546,False,8,7,2,9
2010,00BDFY,Richmond upon Thames,Fulwell & Hampton Hill,"Nixon, Sheila D.",Lab,475,False,9,9,3,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Jones, Susan E.",Lib Dem,2490,True,1,3,1,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Miller, Brian P.",Lib Dem,2183,True,2,7,2,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Williams, David R.",Lib Dem,2135,True,3,9,3,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Brand, Mark R.",Cons,2126,False,4,1,1,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Tippett, Sarah V.",Cons,2017,False,5,8,3,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Loveland, Jean",Cons,2011,False,6,4,2,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Hall, Lynne",Lab,424,False,7,2,1,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Marder, Daniel B.L.",Lab,338,False,8,5,2,9
2010,00BDFZ,Richmond upon Thames,"Ham, Petersham & Richmond Riverside","Masters, Doreen M.",Lab,308,False,9,6,3,9
2010,00BDGA,Richmond upon Thames,Hampton,"Nicholson, Suzette B.",Lib Dem,2778,True,1,6,2,9
2010,00BDGA,Richmond upon Thames,Hampton,"Langhorne, Janet R.",Lib Dem,2737,True,2,3,1,9
2010,00BDGA,Richmond upon Thames,Hampton,"Roberts, Gareth D.",Lib Dem,2721,True,3,7,3,9
2010,00BDGA,Richmond upon Thames,Hampton,"Soones, John C.H.",Cons,2226,False,4,8,3,9
2010,00BDGA,Richmond upon Thames,Hampton,"Boulton, Jane",Cons,2180,False,5,1,1,9
2010,00BDGA,Richmond upon Thames,Hampton,"Boyle, Mark A.V.",Cons,2126,False,6,2,2,9
2010,00BDGA,Richmond upon Thames,Hampton,"Spawls, Louisa M.",Lab,482,False,7,9,3,9
2010,00BDGA,Richmond upon Thames,Hampton,"Monk, Lorraine",Lab,444,False,8,5,2,9
2010,00BDGA,Richmond upon Thames,Hampton,"Masters, Edward J.",Lab,386,False,9,4,1,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Day, Ellen",Lib Dem,2113,True,1,3,2,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Samuel, Geoffrey J.",Cons,2016,True,2,7,2,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Thornton, Darren M.",Lib Dem,1980,True,3,9,3,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Seymour, Martin J.",Cons,1973,False,4,8,3,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Crouch, Roger M.",Lib Dem,1973,False,5,2,1,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Howard, Kate",Cons,1960,False,6,5,1,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Butters, Jane",Lab,531,False,7,1,1,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Lockley, Pamela J.",Lab,444,False,8,6,3,9
2010,00BDGB,Richmond upon Thames,Hampton North,"Firth, Brian T.",Lab,423,False,9,4,2,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Arbour, Tony",Cons,2670,True,1,1,1,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Evans, Gareth J.",Cons,2321,True,2,2,2,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Mathias, Tania W.",Cons,2297,True,3,5,3,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Juriansz, Jennifer",Lib Dem,1956,False,4,3,1,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Wherry, Matthew",Lib Dem,1908,False,5,7,2,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Whittall, Trevor",Lib Dem,1672,False,6,8,3,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Wyatt, Jenifer M.",Lab,590,False,7,9,3,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Loewenstein, Caroline A.",Lab,498,False,8,4,1,9
2010,00BDGC,Richmond upon Thames,Hampton Wick,"Partos, Rebecca",Lab,460,False,9,6,2,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Coombs, John W.G.",Lib Dem,2338,True,1,2,1,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Treble, Bill",Lib Dem,2088,True,2,8,3,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Butler, Alan D.",Cons,1795,True,3,1,1,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Taylor, Phillip B.",Cons,1792,False,4,7,3,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Mahmood, Asad",Lib Dem,1763,False,5,5,2,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Shaukat, Saba",Cons,1606,False,6,6,2,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Walker, Mark D.",Lab,757,False,7,9,3,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Gladstone, Adam S.",Lab,756,False,8,3,1,9
2010,00BDGD,Richmond upon Thames,Heathfield,"Mackenzie, Elizabeth G.",Lab,692,False,9,4,2,9
2010,00BDGE,Richmond upon Thames,Kew,"Bond, Meena",Cons,2858,True,1,1,1,9
2010,00BDGE,Richmond upon Thames,Kew,"Burford, Jean-Francois",Lib Dem,2767,True,2,2,1,9
2010,00BDGE,Richmond upon Thames,Kew,"Linnette, David R.",Cons,2715,True,3,7,2,9
2010,00BDGE,Richmond upon Thames,Kew,"Lourie, Alexander S.",Lib Dem,2709,False,4,8,3,9
2010,00BDGE,Richmond upon Thames,Kew,"Crozier, George A.",Lib Dem,2660,False,5,3,2,9
2010,00BDGE,Richmond upon Thames,Kew,"Nelson, David",Cons,2630,False,6,9,3,9
2010,00BDGE,Richmond upon Thames,Kew,"Dalglish, Dominic B.",Lab,530,False,7,4,1,9
2010,00BDGE,Richmond upon Thames,Kew,"Hurst, James",Lab,477,False,8,5,2,9
2010,00BDGE,Richmond upon Thames,Kew,"James, Gareth K.",Lab,471,False,9,6,3,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Avon, Paul M.",Cons,2809,True,1,2,1,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Stockley, Gemma L.A.M.",Cons,2685,True,2,9,3,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Martin, Richard R.",Cons,2554,True,3,6,2,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Davies, Anna J.",Lib Dem,2290,False,4,3,1,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Emerson, Merlene",Lib Dem,1992,False,5,4,2,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Pyne, Richard H.",Lib Dem,1738,False,6,8,3,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Ata, Ayar",Lab,471,False,7,1,1,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Matthews, Brian J.",Lab,468,False,8,7,3,9
2010,00BDGF,Richmond upon Thames,Mortlake & Barnes Common,"Marder, Barnaby J.L.",Lab,423,False,9,5,2,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Blakemore, Lisa C.",Cons,2624,True,1,2,1,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Montague, Richard J.",Cons,2531,True,2,6,2,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Robinson, Katharine M.",Cons,2435,True,3,7,3,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Dodds, Jane",Lib Dem,2416,False,4,3,2,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Hodges, Celia J.",Lib Dem,2396,False,5,4,3,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Bertin, James C.",Lib Dem,2267,False,6,1,1,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Marder, Pamela L.",Lab,571,False,7,5,1,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Ward, John H.",Lab,484,False,8,9,3,9
2010,00BDGG,Richmond upon Thames,North Richmond,"Somers, Derek G.",Lab,471,False,9,8,2,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Acton, Geoffrey B.",Lib Dem,2631,True,1,1,1,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Khosa, Harbrinder S.",Lib Dem,2380,True,2,4,2,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Harrison, Chris",Cons,2366,True,3,2,1,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Morgan, Philip",Lib Dem,2320,False,4,6,3,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Morgan, James M.",Cons,2292,False,5,5,3,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Jozefowicz, Suzanne",Cons,2130,False,6,3,2,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Ould, Cheryl C.",Lab,512,False,7,7,1,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Risner, Pamela J.",Lab,461,False,8,8,2,9
2010,00BDGH,Richmond upon Thames,St. Margaret's & North Twickenham,"Tutchell, Derek J.A.",Lab,358,False,9,9,3,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"Bouchier, Frances C.",Cons,3000,True,1,2,1,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"Fleming, Pamela A.",Cons,2964,True,2,4,2,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"O'Malley, Thomas K.",Cons,2810,True,3,8,3,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"Martin, David R.",Lib Dem,2074,False,4,6,1,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"Mckinnon, Morag E.",Lib Dem,2011,False,5,7,2,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"Williams, Tanya",Lib Dem,1994,False,6,9,3,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"Bennett, Stephen",Lab,533,False,7,1,1,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"Caton, Brian L.",Lab,435,False,8,3,2,9
2010,00BDGJ,Richmond upon Thames,South Richmond,"Houston, Sam",Lab,411,False,9,5,3,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Head, Clare O.",Cons,2330,True,1,3,1,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Porter, David R.",Cons,2326,True,2,6,3,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Marlow, David J.",Cons,2182,True,3,5,2,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Stevens, Margaret",Lib Dem,2030,False,4,8,2,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Butlin, Michael",Lib Dem,2019,False,5,1,1,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Topol, Steve",Lib Dem,1922,False,6,9,3,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Guichard, Stephen J.",Lab,566,False,7,2,1,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Maddock, Rebecca T.",Lab,533,False,8,4,2,9
2010,00BDGK,Richmond upon Thames,South Twickenham,"Sen, Sanjay K.",Lab,403,False,9,7,3,9
2010,00BDGL,Richmond upon Thames,Teddington,"Churchill, Jennifer",Lib Dem,2800,True,1,1,1,9
2010,00BDGL,Richmond upon Thames,Teddington,"Elengorn, Martin D.",Lib Dem,2679,True,2,3,2,9
2010,00BDGL,Richmond upon Thames,Teddington,"Knight, Stephen J.",Lib Dem,2655,True,3,4,3,9
2010,00BDGL,Richmond upon Thames,Teddington,"Lamb, Simon",Cons,2298,False,4,5,2,9
2010,00BDGL,Richmond upon Thames,Teddington,"Tallantire, Graeme",Cons,2195,False,5,8,3,9
2010,00BDGL,Richmond upon Thames,Teddington,"Edwards, Barry",Cons,2183,False,6,2,1,9
2010,00BDGL,Richmond upon Thames,Teddington,"Mills, Margaret M.T.",Lab,619,False,7,6,1,9
2010,00BDGL,Richmond upon Thames,Teddington,"Sims, Michelle",Lab,554,False,8,7,2,9
2010,00BDGL,Richmond upon Thames,Teddington,"Ward, Gerard E.",Lab,488,False,9,9,3,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Chappell, Susan M.",Cons,2473,True,1,2,1,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Salvoni, Samantha P.",Cons,2295,True,2,7,3,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Naylor, Scott C.",Cons,2283,True,3,5,2,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Carr, Denise",Lib Dem,2206,False,4,1,1,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Trigg, David S.F.",Lib Dem,1949,False,5,8,2,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Wilson, Michael R.",Lib Dem,1818,False,6,9,3,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Lane, Deborah",Lab,646,False,7,3,1,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Macarthur, Lucy T.D.",Lab,583,False,8,4,2,9
2010,00BDGM,Richmond upon Thames,Twickenham Riverside,"Pearson, Colin",Lab,465,False,9,6,3,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Allen, Piers R.",Lib Dem,2586,True,1,1,1,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Lee-Parsons, Doreen E.H.",Lib Dem,2550,True,2,5,2,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Pollesche, Lesley E.",Lib Dem,2249,True,3,6,3,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Shoebridge, Tony",Cons,2087,False,4,7,2,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Thurston, Karen E.",Cons,2061,False,5,8,3,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Ikeazor, Nathaniel N.",Cons,1914,False,6,4,1,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Browning, Neil R.",Lab,660,False,7,2,1,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Freeman, Danny M.",Lab,634,False,8,3,2,9
2010,00BDGN,Richmond upon Thames,West Twickenham,"Tutchell, Eva",Lab,593,False,9,9,3,9
2010,00BDGP,Richmond upon Thames,Whitton,"Gibbons, Arnie",Lib Dem,2071,True,1,2,1,9
2010,00BDGP,Richmond upon Thames,Whitton,"Jaeger, Elizabeth A.",Lib Dem,1999,True,2,5,2,9
2010,00BDGP,Richmond upon Thames,Whitton,"Elliott, Gareth",Cons,1827,True,3,1,1,9
2010,00BDGP,Richmond upon Thames,Whitton,"Membery, York T.",Lib Dem,1747,False,4,8,3,9
2010,00BDGP,Richmond upon Thames,Whitton,"Hackett, Roger",Cons,1599,False,5,3,2,9
2010,00BDGP,Richmond upon Thames,Whitton,"Hambidge, Annie",Cons,1516,False,6,4,3,9
2010,00BDGP,Richmond upon Thames,Whitton,"Morgan, Jacqueline L.",Lab,559,False,7,9,3,9
2010,00BDGP,Richmond upon Thames,Whitton,"Marchant, Howard",Lab,523,False,8,7,2,9
2010,00BDGP,Richmond upon Thames,Whitton,"Mackenzie, Martha B.",Lab,491,False,9,6,1,9
2010,00BEGC,Southwark,Brunswick Park,"Friary, John J.",Lab,2812,True,1,2,1,9
2010,00BEGC,Southwark,Brunswick Park,"Gibbes, Norma U.",Lab,2572,True,2,3,2,9
2010,00BEGC,Southwark,Brunswick Park,"Wingfield, Robert I",Lab,2444,True,3,9,3,9
2010,00BEGC,Southwark,Brunswick Park,"Long, David G.",Lib Dem,1233,False,4,5,1,9
2010,00BEGC,Southwark,Brunswick Park,"Miles, Paul G.",Lib Dem,1061,False,5,6,2,9
2010,00BEGC,Southwark,Brunswick Park,"Olabiyi, Bayonle",Lib Dem,872,False,6,7,3,9
2010,00BEGC,Southwark,Brunswick Park,"Brisby, Tania",Cons,592,False,7,1,1,9
2010,00BEGC,Southwark,Brunswick Park,"Hayward, Robert A.",Cons,530,False,8,4,2,9
2010,00BEGC,Southwark,Brunswick Park,"Popov, Julian",Cons,496,False,9,8,3,9
2010,00BEGD,Southwark,Camberwell Green,"Ahern, Kevin",Lab,3261,True,1,1,1,9
2010,00BEGD,Southwark,Camberwell Green,"Dixon-Fyle, Dora",Lab,3224,True,2,4,2,9
2010,00BEGD,Southwark,Camberwell Green,"Oyewole, Emmanuel",Lab,2956,True,3,7,3,9
2010,00BEGD,Southwark,Camberwell Green,"Bruce, Yvonne",Lib Dem,1155,False,4,2,1,9
2010,00BEGD,Southwark,Camberwell Green,"Leeta, Philipp",Lib Dem,713,False,5,5,2,9
2010,00BEGD,Southwark,Camberwell Green,"Mohamad, Zita",Lib Dem,695,False,6,6,3,9
2010,00BEGD,Southwark,Camberwell Green,,Cons,549,False,7,9,3,9
2010,00BEGD,Southwark,Camberwell Green,"Thompson, Marjorie E.",Cons,519,False,8,8,2,9
2010,00BEGD,Southwark,Camberwell Green,"Davison, Graham",Cons,510,False,9,3,1,9
2010,00BEGE,Southwark,Cathedrals,"Morris, Adele D.",Lib Dem,2959,True,1,3,1,9
2010,00BEGE,Southwark,Cathedrals,"Noakes, David A.",Lib Dem,2574,True,2,4,2,9
2010,00BEGE,Southwark,Cathedrals,"Thornton, Geoffrey A.J.",Lib Dem,2136,True,3,8,3,9
2010,00BEGE,Southwark,Cathedrals,"Davis, Rowenna",Lab,1841,False,4,2,1,9
2010,00BEGE,Southwark,Cathedrals,"Smith, Charlie",Lab,1529,False,5,7,2,9
2010,00BEGE,Southwark,Cathedrals,"Williams, Mark P.",Lab,1335,False,6,9,3,9
2010,00BEGE,Southwark,Cathedrals,"Davenport-Cooper, Michael",Cons,992,False,7,1,1,9
2010,00BEGE,Southwark,Cathedrals,"Shankly, Julie",Cons,931,False,8,6,3,9
2010,00BEGE,Southwark,Cathedrals,"Phillips, Zac",Cons,864,False,9,5,2,9
2010,00BEGF,Southwark,Chaucer,"Clark, Poddy",Lib Dem,2509,True,1,1,1,9
2010,00BEGF,Southwark,Chaucer,"McNally, Timothy J",Lib Dem,2455,True,2,7,2,9
2010,00BEGF,Southwark,Chaucer,"Hickson, Claire L.",Lab,2101,True,3,4,2,9
2010,00BEGF,Southwark,Chaucer,"Sheik, Mackie U.",Lib Dem,2095,False,4,9,3,9
2010,00BEGF,Southwark,Chaucer,"Dawudu, Musadiq",Lab,2037,False,5,2,1,9
2010,00BEGF,Southwark,Chaucer,"Lancashire, Steve",Lab,2020,False,6,6,3,9
2010,00BEGF,Southwark,Chaucer,"Kingston, Simon M.",Cons,926,False,7,5,2,9
2010,00BEGF,Southwark,Chaucer,"Didier-Garnham, Suzie A.",Cons,911,False,8,3,1,9
2010,00BEGF,Southwark,Chaucer,"Salt, Matthew P.",Cons,841,False,9,8,3,9
2010,00BEGG,Southwark,College,"Hayes, Helen",Lab,2181,True,1,3,1,9
2010,00BEGG,Southwark,College,"Simmons, Andy",Lab,1992,True,2,7,3,9
2010,00BEGG,Southwark,College,"Robinson, Lewis",Cons,1903,True,3,6,2,9
2010,00BEGG,Southwark,College,"Nardell, Gordon",Lab,1871,False,4,5,2,9
2010,00BEGG,Southwark,College,"Chathli, Lindsay",Cons,1834,False,5,1,1,9
2010,00BEGG,Southwark,College,"Smith, Stephen J.",Cons,1789,False,6,8,3,9
2010,00BEGG,Southwark,College,"Connolly, Theresa",Lib Dem,1486,False,7,2,1,9
2010,00BEGG,Southwark,College,"Haythornthwaite, John P.",Lib Dem,1111,False,8,4,2,9
2010,00BEGG,Southwark,College,"Zuleta, Lorraine",Lib Dem,1060,False,9,9,3,9
2010,00BEGH,Southwark,East Dulwich,"Barber, James V.",Lib Dem,2854,True,1,2,1,9
2010,00BEGH,Southwark,East Dulwich,"Mitchell, Jonathan S.",Lib Dem,2720,True,2,6,2,9
2010,00BEGH,Southwark,East Dulwich,"Shimell, Rosie",Lib Dem,2435,True,3,9,3,9
2010,00BEGH,Southwark,East Dulwich,"Alden, Les",Lab,2061,False,4,1,1,9
2010,00BEGH,Southwark,East Dulwich,"Reid, Joani",Lab,1952,False,5,7,3,9
2010,00BEGH,Southwark,East Dulwich,"Kempton, Oliver J.",Lab,1907,False,6,5,2,9
2010,00BEGH,Southwark,East Dulwich,"Fish, Christopher M.",Cons,920,False,7,4,2,9
2010,00BEGH,Southwark,East Dulwich,"Dalton, Louise M.",Cons,871,False,8,3,1,9
2010,00BEGH,Southwark,East Dulwich,"Sam-King, Janet",Cons,779,False,9,8,3,9
2010,00BEGJ,Southwark,East Walworth,"Seaton, Martin",Lab,1931,True,1,7,3,9
2010,00BEGJ,Southwark,East Walworth,"Morrissey, Helen",Lab,1892,True,2,4,2,9
2010,00BEGJ,Southwark,East Walworth,"Merrill, Darren",Lab,1870,True,3,3,1,9
2010,00BEGJ,Southwark,East Walworth,"Johnson, Ben",Lib Dem,1767,False,4,1,1,9
2010,00BEGJ,Southwark,East Walworth,"Salmon, Jane",Lib Dem,1740,False,5,6,2,9
2010,00BEGJ,Southwark,East Walworth,"Wright, Peter J.",Lib Dem,1441,False,6,9,3,9
2010,00BEGJ,Southwark,East Walworth,"Kent, Victoria J.",Cons,530,False,7,2,1,9
2010,00BEGJ,Southwark,East Walworth,"Treffler, Richard",Cons,466,False,8,8,3,9
2010,00BEGJ,Southwark,East Walworth,"Pandit, Nikesh",Cons,458,False,9,5,2,9
2010,00BEGK,Southwark,Faraday,"Lauder, Lorraine",Lab,2696,True,1,4,2,9
2010,00BEGK,Southwark,Faraday,"Garfield, Dan",Lab,2682,True,2,3,1,9
